EntrezID	Symbol
8449	DHX16
170954	PPP1R18
106478956	MDC1-AS1
9656	MDC1
203068	TUBB
105379695	IER3-AS1
8870	IER3
105375013	HCG20
401247	LINC00243
105375014	LINC02570
780	DDR1
2968	GTF2H4
57176	VARS2
389376	SFTA2
135656	MUCL3
102723346	HCG21
394263	MUC21
100507679	MUC22
285834	HCG22
29113	C6orf15
1041	CDSN
170679	PSORS1C1
54535	CCHCR1
5460	POU5F1
100130889	PSORS1C3
253018	HCG27
3107	HLA-C
105375015	LINC02571
102465537	MIR6891
3106	HLA-B
100507436	MICA
101929111	LINC01149
10866	HCP5
102725068	MICB-DT
4277	MICB
401250	MCCD1
100532737	ATP6V1G2-DDX39B
534	ATP6V1G2
4049	LTA
4050	LTB
7940	LST1
259197	NCR3
199	AIF1
7916	PRRC2A
7917	BAG6
57827	C6orf47
80741	LY6G5C
7920	ABHD16A
100616230	MIR4646
110599563	LY6G6F-LY6G6D
79136	LY6G6E
80740	LY6G6C
23564	DDAH2
1192	CLIC1
4439	MSH5
401251	SAPCD1
80737	VWA7
7407	VARS1
57819	LSM2
3303	HSPA1A
3304	HSPA1B
26797	SNORD52
4758	NEU1
80736	SLC44A4
10919	EHMT2
717	C2
221527	ZBTB12
629	CFB
1797	DXO
720	C4A
7146	TNXA
721	C4B
1589	CYP21A2
7148	TNXB
1388	ATF6B
63943	FKBPL
80863	PRRT1
9374	PPT2
80864	EGFL8
10554	AGPAT1
177	AGER
5089	PBX2
4855	NOTCH4
101929163	TSBP1-AS1
10665	TSBP1
414764	HCG23
56244	BTNL2
3122	HLA-DRA
3127	HLA-DRB5
3128	HLA-DRB6
3123	HLA-DRB1
3117	HLA-DQA1
106480429	HLA-DQB1-AS1
3119	HLA-DQB1
102725019	LOC102725019
3118	HLA-DQA2
3120	HLA-DQB2
3112	HLA-DOB
6891	TAP2
5696	PSMB8
6890	TAP1
5698	PSMB9
100294145	LOC100294145
3109	HLA-DMB
3108	HLA-DMA
6046	BRD2
3111	HLA-DOA
3113	HLA-DPA1
3115	HLA-DPB1
3116	HLA-DPB2
105375021	LOC105375021
414768	HCG24
1302	COL11A2
6257	RXRB
407002	MIR219A1
6015	RING1
105375022	LOC105375022
414765	HCG25
6293	VPS52
9277	WDR46
10471	PFDN6
5863	RGL2
6892	TAPBP
1616	DAXX
113523636	SMIM40
3833	KIFC1
5252	PHF1
51596	CUTA
8831	SYNGAP1
112390310	SYNGAP1-AS1
221504	ZBTB9
449520	GGNBP1
578	BAK1
401253	LINC00336
3710	ITPR3
100500873	MIR3934
84300	UQCC2
117283	IP6K3
221496	LEMD2
105375024	LOC105375024
4295	MLN
105375026	LOC105375026
100302123	MIR1275
2914	GRM4
3159	HMGA1
102465502	MIR6835
221491	SMIM29
11165	NUDT3
100529239	RPS10-NUDT3
6204	RPS10
29993	PACSIN1
25803	SPDEF
64771	ILRUN
101929243	ILRUN-AS1
6631	SNRPC
54887	BLTP3A
6882	TAF11
23294	ANKS1A
6954	TCP11
222663	SCUBE3
7629	ZNF76
50619	DEF6
5467	PPARD
2178	FANCE
4736	RPL10A
102465668	MIR7111
7005	TEAD3
7287	TULP1
101929309	LOC101929309
124901310	LOC124901310
124900228	LOC124900228
100847048	MIR5690
2289	FKBP5
285847	LOC285847
221481	ARMC12
389383	CLPSL2
340204	CLPSL1
1208	CLPS
222662	LHFPL5
6732	SRPK1
116369	SLC26A8
1432	MAPK14
5603	MAPK13
102723648	BRPF3-AS1
27154	BRPF3
285848	PNPLA1
389384	BNIP5
105375037	ETV7-AS1
51513	ETV7
222658	KCTD20
11329	STK38
6428	SRSF3
100500885	MIR3925
101154753	PANDAR
1026	CDKN1A
401258	RAB44
57699	CPNE5
51645	PPIL1
221477	C6orf89
221476	PI16
23787	MTCH1
221472	FGD2
5292	PIM1
221468	TMEM217
55633	TBC1D22B
9025	RNF8
23070	CMTR1
154467	CCDC167
100505530	LINC02520
100616413	MIR4462
266727	MDGA1
107986593	ZFAND3-DT
60685	ZFAND3
101929425	BTBD9-AS1
114781	BTBD9
2739	GLO1
121832808	DNAH8-DT
1769	DNAH8
124900223	LOC124900223
100131047	DNAH8-AS1
2740	GLP1R
55776	SAYSD1
8645	KCNK5
89822	KCNK17
83795	KCNK16
221458	KIF6
23500	DAAM2
100505635	DAAM2-AS1
4337	MOCS1
102723789	LOC102723789
105375050	LOC105375050
732253	TDRG1
401260	LINC00951
105379699	LOC105379699
57497	LRFN2
101929535	LOC101929535
222643	UNC5CL
222642	TSPO2
10930	APOBEC2
221443	OARD1
340205	TREML1
54209	TREM2
79865	TREML2
340206	TREML3P
285852	TREML4
54210	TREM1
9436	NCR2
103106903	LINC01276
101060264	FOXP4-AS1
116113	FOXP4
100616178	MIR4641
4188	MDFI
7942	TFEB
5225	PGC
10817	FRS3
29964	PRICKLE4
25862	USP49
124900222	LOC124900222
9477	MED20
896	CCND3
129685	TAF8
647024	C6orf132
114841037	CIMIP3
2978	GUCA1A
2979	GUCA1B
55173	MRPS10
55809	TRERF1
23304	UBR2
5961	PRPH2
442211	ATP6V0CP3
6903	TBCC
23506	BICRAL
441150	C6orf226
171558	PTCRA
10695	CNPY3
27232	GNMT
5190	PEX6
124900215	LOC124900215
4201	MEA1
9820	CUL7
89953	KLC4
5754	PTK7
6722	SRF
23113	CUL9
10591	DNPH1
84630	TTBK1
10864	SLC22A7
401262	CRIP3
24149	ZNF318
105375065	LOC105375065
89845	ABCC10
102466746	MIR6780B
65989	DLK2
93643	TJAP1
9533	POLR1C
57510	XPO5
5429	POLH
9587	MAD2L1BP
221421	RSPH9
55168	MRPS18A
7422	VEGFA
105375070	LOC105375070
285857	LINC02537
100132354	LINC01512
124901321	LOC124901321
101929705	SCIRT
55362	TMEM63B
11131	CAPN11
101929726	MYMX
2030	SLC29A1
3326	HSP90AB1
100616124	MIR4647
4794	NFKBIE
441151	TMEM151B
221409	SPATS1
202500	TCTE1
57505	AARS2
988	CDC5L
100616352	MIR4642
105375074	LOC105375074
101929770	LOC101929770
8464	SUPT3H
860	RUNX2
105375077	RUNX2-AS1
53405	CLIC5
59084	ENPP5
10231	RCAN2
101926898	RCAN2-DT
51302	CYP39A1
9481	SLC25A27
101926934	TDRD6-AS1
221400	TDRD6
7941	PLA2G7
100287718	ANKRD66
4224	MEP1A
221395	ADGRF5
124901488	LOC124901488
101926962	ADGRF5-AS1
266977	ADGRF1
27242	TNFRSF21
105375082	LOC105375082
23607	CD2AP
222611	ADGRF2
221393	ADGRF4
221391	OPN5
442213	PTCHD4
4594	MMUT
389396	GLYATL3
135398	C6orf141
6005	RHAG
7180	CRISP2
10321	CRISP3
101927048	LOC101927048
167	CRISP1
403339	DEFB133
245927	DEFB113
245913	DEFB110
245915	DEFB112
100505985	LOC100505985
83741	TFAP2D
7021	TFAP2B
124900230	LOC124900230
101927082	LOC101927082
5314	PKHD1
406989	MIR206
101154644	LINCMD1
3605	IL17A
112744	IL17F
4172	MCM3
85315	PAQR8
114327	EFHC1
401264	TRAM2-AS1
730101	LOC730101
28978	TMEM14A
2939	GSTA2
2938	GSTA1
221357	GSTA5
2940	GSTA3
2941	GSTA4
26268	FBXO9
22858	CILK1
8521	GCM1
100847075	MIR5685
647190	RPS16P5
60481	ELOVL5
2729	GCLC
101927136	KILH
101927171	LINC01564
401265	KLHL31
124901333	LOC124901333
55227	LRRC1
101927189	LOC101927189
100874282	MLIP-IT1
90523	MLIP
100873951	MLIP-AS1
27283	TINAG
222584	FAM83B
3062	HCRTR2
389400	GFRAL
54511	HMGCLL1
653	BMP5
81578	COL21A1
667	DST
221336	BEND6
57691	KIAA1586
26036	ZNF451
101927211	ZNF451-AS1
51715	RAB23
5558	PRIM2
375513	GUSBP4
101927293	LOC101927293
202559	KHDRBS2
642489	FKBP1C
51557	LGSN
7803	PTP4A1
23469	PHF3
112935969	SCAT8
346007	EYS
441155	ZC3H11C
442229	SLC25A51P1
124900229	LOC124900229
102723883	LOC102723883
101928280	LINC02549
101928307	ADGRB3-DT
577	ADGRB3
55788	LMBRD1
1310	COL19A1
1297	COL9A1
105377848	LOC105377848
135154	SDHAF4
60682	SMAP1
135152	B3GAT2
124901508	LOC124901508
79627	OGFRL1
102724000	LINC01626
22999	RIMS1
56479	KCNQ5
100423005	MIR4282
100129128	KHDC1L
80759	KHDC1
122539212	KHDC1-AS1
387097	C6orf147
340168	DPPA5
154288	KHDC3L
106478938	OOEP-AS1
115004	CGAS
1915	EEF1A1
26503	SLC17A5
135228	CD109
101928516	LOC101928516
105377858	LOC105377858
1303	COL12A1
26054	SENP6
4646	MYO6
3617	IMPG1
105377860	LINC02540
105377862	LOC105377862
3351	HTR1B
101928601	MEI4
134728	IRAK1BP1
55023	PHIP
80078	LCAL1
100506851	LOC100506851
124901348	LOC124901348
167691	LCA5
83699	SH3BGRL2
89758	LINC01621
6785	ELOVL4
124901351	LOC124901351
7272	TTK
594	BCKDHB
105377871	LOC105377871
55603	TENT5A
124900219	LOC124900219
102724168	LINC02542
25998	IBTK
7162	TPBG
90025	UBE3D
5238	PGM3
4199	ME1
167681	PRSS35
9892	SNAP91
134701	RIPPLY2
51167	CYB5R4
107986618	LINC02857
112609	MRAP2
22832	CEP162
105377880	LINC01611
9096	TBX18
124901353	LOC124901353
101928820	LINC02535
4907	NT5E
57231	SNX14
10492	SYNCRIP
387066	SNHG5
101928842	LOC101928842
3354	HTR1E
1081	CGA
23036	ZNF292
375519	GJB7
57150	SMIM8
63914	LINC01590
10559	SLC35A1
154313	CFAP206
124901528	LOC124901528
81833	SPACA1
1268	CNR1
124901358	LOC124901358
105377885	LOC105377885
8732	RNGTT
10957	PNRC1
135295	SRSF12
101929004	LOC101929004
135293	PM20D2
2569	GABRR1
2570	GABRR2
51465	UBE2J1
58528	RRAGD
22881	ANKRD6
23195	MDN1
9994	CASP8AP2
84694	GJA10
60468	BACH2
105377891	LOC105377891
100616109	MIR4464
6885	MAP3K7
100616174	MIR4643
101929083	CASC6
124901505	LOC124901505
124901507	LOC124901507
2045	EPHA7
105377899	LOC105377899
643432	TSG1
105377901	LOC105377901
101927288	MANEA-DT
79694	MANEA
10690	FUT9
23376	UFL1
9457	FHL5
81491	GPR63
29078	NDUFAF4
114792	KLHL32
253714	MMS22L
101927314	LOC101927314
100302164	MIR2113
5454	POU3F2
26235	FBXL4
100616347	MIR548AI
84553	FAXC
100130890	TSTD3
59336	PRDM13
728012	MCHR2-AS1
6492	SIM1
2898	GRIK2
107984041	LOC107984041
101927388	LOC101927388
124900225	LOC124900225
105377918	LOC105377918
57531	HACE1
389421	LIN28B
154442	BVES-AS1
64208	POPDC3
5550	PREP
105377921	LOC105377921
105377922	LINC02836
105377923	LOC105377923
639	PRDM1
9474	ATG5
202	CRYBG1
105377924	LOC105377924
84816	RTN4IP1
105377926	LINC02526
105377927	LOC105377927
100422737	LINC02532
100133941	CD24
51250	MTRES1
57673	BEND3
57107	PDSS2
55084	SOBP
256380	SCML4
11231	SEC63
28962	OSTM1
100287366	OSTM1-AS1
7101	NR2E1
8724	SNX3
246269	AFG1L
124901370	LOC124901370
2309	FOXO3
387111	LINC00222
84071	ARMC2
101929716	ARMC2-AS1
27244	SESN1
221262	CCDC162P
8763	CD164
285755	PPIL6
6610	SMPD2
64780	MICAL1
9841	ZBTB24
105377935	ZBTB24-DT
221264	AK9
9896	FIG4
2830	GPR6
107986631	LOC107986631
51362	CDC40
102724586	LOC102724586
728464	METTL24
8528	DDO
85413	SLC22A16
105377940	LOC105377940
23097	CDK19
109616968	SNORA40C
262	AMD1
442245	GSTM2P1
117247	SLC16A10
107986521	MFSD4B-DT
5980	REV3L
10758	TRAF3IP2
643749	TRAF3IP2-AS1
2534	FYN
102724646	LOC102724646
105377946	LINC02527
8838	CCN6
3910	LAMA4
442247	RFPL4B
101927664	LOC101927664
107986636	LOC107986636
124901497	LOC124901497
101927686	LINC02541
4082	MARCKS
101927768	HDAC2-AS2
3066	HDAC2
124901383	LOC124901383
222537	HS3ST5
107986638	LOC107986638
105377959	LNCPOIR
107986639	LOC107986639
105377962	LINC02534
728402	TPI1P3
2444	FRK
29940	DSE
441168	CALHM6
100128327	TRAPPC3L
221301	CALHM4
51389	RWDD1
345895	RSPH4A
221302	ZUP1
221303	FAM162B
222546	RFX6
105377964	LOC105377964
245806	VGLL2
6098	ROS1
285761	DCBLD1
101927919	LOC101927919
116150	NUS1
222553	SLC35F1
387119	CEP85L
100287632	SELENOKP3
254394	MCM9
25842	ASF1A
79632	FAM184A
4121	MAN1A1
105377975	LOC105377975
100422951	MIR3144
221322	TBC1D32
2697	GJA1
105377979	LOC105377979
3298	HSF2
5570	PKIB
124901391	LOC124901391
2173	FABP7
10924	SMPDL3A
124901392	LOC124901392
134829	CLVS2
101927990	TRDN-AS1
10345	TRDN
154215	NKAIN2
7955	RNF217-AS1
154214	RNF217
7164	TPD52L1
124901395	LOC124901395
51020	HDDC2
102723341	LOC102723341
643623	LINC02523
105377986	HEY2-AS1
23493	HEY2
135112	NCOA7
135114	HINT3
60487	TRMT11
387103	CENPW
693173	MIR588
105377989	LOC105377989
105377993	LOC105377993
84870	RSPO3
81847	RNF146
55862	ECHDC1
9729	KIAA0408
387104	MTCL3
352999	C6orf58
105377997	LINC02536
387357	THEMIS
5796	PTPRK
3908	LAMA2
102723409	LOC102723409
93663	ARHGAP18
84456	L3MBTL3
154075	SAMD3
114801	TMEM200A
100507203	SMLR1
2037	EPB41L2
9465	AKAP7
105378005	LOC105378005
383	ARG1
5169	ENPP3
79541	OR2A4
643854	CTAGE9
100616455	MIR548H5
5167	ENPP1
100507254	LINC01013
100616191	MIR548AJ1
26002	MOXD1
8417	STX7
134860	TAAR9
83551	TAAR8
319100	TAAR6
9038	TAAR5
9288	TAAR3P
9287	TAAR2
134864	TAAR1
8876	VNN1
55350	VNN3P
116843	SLC18B1
285735	LINC00326
2070	EYA4
100507308	TARID
154089	LINC01312
6943	TCF21
9519	TBPL1
154091	SLC2A12
124901404	LOC124901404
6446	SGK1
154092	LINC01010
101928231	CT69
101928304	LINC03002
101928277	LOC101928277
64577	ALDH8A1
124901405	LOC124901405
10767	HBS1L
4602	MYB
693126	MIR548A2
54806	AHI1
105378013	LINC02524
100131814	AHI1-DT
101928326	LOC101928326
27115	PDE7B
101928373	LOC101928373
644135	PDE7B-AS1
113115	MTFR2
124901408	LOC124901408
9053	MAP7
101928461	MAP3K5-AS1
101928429	MAP3K5-AS2
4217	MAP3K5
5191	PEX7
340146	SLC35D3
100294720	NHEG1
53832	IL20RA
116379	IL22RA2
3459	IFNGR1
167826	OLIG3
102723649	LINC03004
124901411	LOC124901411
100507406	LINC02539
100130476	WAKMAR2
7128	TNFAIP3
116435283	LINC02865
105378020	SIMALR
64065	PERP
57221	ARFGEF3
59351	PBOV1
23593	HEBP2
100423001	MIR3145
57224	NHSL1
124900217	LOC124900217
100507462	CCDC28A-AS1
345930	ECT2L
85021	REPS1
58527	ABRACL
51696	HECA
167838	TXLNB
10370	CITED2
645434	LINC01625
100132735	FILNC1
100500879	MIR3668
105378027	LOC105378027
105378029	LOC105378029
100126572	GJE1
57211	ADGRG6
153910	LOC153910
3097	HIVEP2
100507489	LINC01277
51390	AIG1
134637	ADAT2
2519	FUCA2
9749	PHACTR2
285740	PHACTR2-AS1
5325	PLAGL1
8676	STX11
7402	UTRN
7957	EPM2A
100507557	EPM2A-DT
257218	SHPRH
2911	GRM1
10981	RAB32
79747	ADGB
729176	KATNBL1P6
729178	STXBP5-AS1
106182249	LUADT1
389432	SAMD5
105378044	LOC105378044
124901423	LOC124901423
23328	SASH1
10090	UST
100128176	UST-AS1
105378047	UST-AS2
124901426	LOC124901426
23118	TAB2
105378049	TAB2-AS1
387082	SUMO4
340152	ZC3H12D
85313	PPIL4
116254	GINM1
11104	KATNA1
9113	LATS1
5110	PCMT1
84918	LRP11
124901427	LOC124901427
100652739	RAET1E-AS1
127752397	RAET1E-LRP11
135250	RAET1E
353091	RAET1G
105378052	LOC105378052
80328	ULBP2
80329	ULBP1
646024	RAET1K
154064	RAET1L
79465	ULBP3
81706	PPP1R14C
124901527	LOC124901527
389434	IYD
57480	PLEKHG1
25902	MTHFD1L
102723831	LOC102723831
124901432	LOC124901432
9590	AKAP12
57621	ZBTB2
80129	CCDC170
2099	ESR1
23345	SYNE1
80177	MYCT1
7432	VIP
105378065	LINC02840
26271	FBXO5
26575	RGS17
105378066	LOC105378066
4988	OPRM1
26034	IPCEF1
154043	CNKSR3
101928868	LOC101928868
22828	SCAF8
100422821	MIR1273C
26230	TIAM2
49861	CLDN20
51106	TFB1M
50508	NOX3
100302259	MIR1202
105378071	LOC105378071
109617011	SNORD28B
101928923	LOC101928923
105378073	LOC105378073
57492	ARID1B
729515	TMEM242
124901446	LOC124901446
79683	ZDHHC14
100500899	MIR3692
51429	SNX9
105378078	SNX9-AS1
8871	SYNJ2
100874300	SYNJ2-IT1
56995	TULP4
57583	TMEM181
102465694	MIR7161
6993	DYNLT1
94120	SYTL3
100500851	MIR3918
101409257	EZR-AS1
7430	EZR
124901448	LOC124901448
100130967	LINC02901
105378083	TAGAP-AS1
117289	TAGAP
112267968	LOC112267968
124901449	LOC124901449
101929122	FNDC1-AS1
84624	FNDC1
100874312	FNDC1-IT1
105378084	LOC105378084
102724053	LINC02529
105378085	LOC105378085
6648	SOD2
9589	WTAP
39	ACAT2
6950	TCP1
154197	PNLDC1
4142	MAS1
3482	IGF2R
100271873	AIRN
6580	SLC22A1
6582	SLC22A2
105378088	LOC105378088
6581	SLC22A3
124901453	LOC124901453
80350	LPAL2
4018	LPA
5340	PLG
112267969	LOC112267969
105378093	LOC105378093
102724087	LOC102724087
4216	MAP3K4
56895	AGPAT4
124901457	LOC124901457
124901456	LOC124901456
5071	PRKN
105369171	LOC105369171
135138	PACRG
101929239	PACRG-AS2
729658	PACRG-AS3
285796	PACRG-AS1
401282	DKFZp451B082
100526820	CAHM
9444	QKI
124901499	LOC124901499
124901498	LOC124901498
105378111	MEAT6
168090	C6orf118
10846	PDE10A
90632	LINC00473
729681	LOC729681
6862	TBXT
101929297	LOC101929297
105378118	LOC105378118
285800	PRR18
107986669	LOC107986669
100289495	LOC100289495
51660	MPC1
6196	RPS6KA2
100874353	RPS6KA2-IT1
100302141	MIR1913
353267	RAMACL
100861523	RPS6KA2-AS1
8635	RNASET2
105378120	LOC105378120
11116	CEP43
1235	CCR6
107986672	LOC107986672
401285	TCP10L2
2853	GPR31
112590798	HPAT5
102724220	LOC102724220
102725048	LOC102725048
54346	UNC93A
83887	TTLL2
6953	TCP10L3
124901465	LOC124901465
401286	LINC02538
441178	LINC02487
107986547	LOC107986547
441179	LOC441179
26238	LINC01558
653483	AFDN-DT
4301	AFDN
100128124	HGC6.3
3834	KIF25
79981	FRMD1
105378137	LOC105378137
101929420	LOC101929420
168002	DACT2
64094	SMOC2
124901467	LOC124901467
107986550	LOC107986550
105378146	LOC105378146
101929460	LOC101929460
102724357	LOC102724357
101929484	LINC01615
101929504	LINC02544
101929523	THBS2-AS1
7058	THBS2
105378147	LINC02519
253769	WDR27
55274	PHF10
6991	DYNLT2
55780	ERMARD
80069	LINC00574
401288	LINC00242
101929614	LOC101929614
105378153	LOC105378153
102724511	LOC102724511
154449	LOC154449
401289	LINC01624
84498	FAM120B
28514	DLL1
100616430	MIR4644
5689	PSMB1
5134	PDCD2
101929692	LOC101929692
105375112	LOC105375112
101929756	LOC101929756
105375113	LOC105375113
105375114	LOC105375114
102723672	LINC03015
100507642	LINC03014
105375115	LOC105375115
56975	FAM20C
116033993	FOXL3
100288524	FOXL3-OT1
105375118	LOC105375118
442497	LOC442497
116435278	LOC116435278
124901566	LOC124901566
5154	PDGFA
441307	PDGFA-DT
101927000	PRKAR1B-AS2
5575	PRKAR1B
101926963	PRKAR1B-AS1
54919	DNAAF5
23353	SUN1
51608	GET4
11033	ADAP1
54905	CYP2W1
442907	MIR339
84310	C7orf50
115330	GPR146
105375120	LOC105375120
2852	GPER1
101927021	ZFAND2A-DT
340260	UNCX
79778	MICALL2
26173	INTS1
7975	MAFK
202915	TMEM184A
84262	PSMG3
260341	TFAMP1
392617	ELFN1
401296	LNCRI
101927125	ELFN1-AS1
8379	MAD1L1
100127955	LOC100127955
4521	NUDT1
102465503	MIR6836
29886	SNX8
8662	EIF3B
55501	CHST12
402635	GRIFIN
3955	LFNG
100616116	MIR4648
221927	BRAT1
23288	IQCE
107986760	LOC107986760
80727	TTYH3
155185	AMZ1
2768	GNA12
84433	CARD11
101927256	CARD11-AS1
105375130	LOC105375130
100129603	LOC100129603
124901574	LOC124901574
221935	SDK1
105375132	SDK1-AS1
105375131	LOC105375131
221937	FOXK1
124901581	LOC124901581
9907	AP5Z1
55698	RADIL
56903	PAPOLB
221938	MMD2
441191	RNF216P1
100533952	RBAK-RBAKDN
389458	RBAKDN
645700	ZNF890P
26100	WIPI2
222962	SLC29A4
84629	TNRC18
100129484	LINC02983
693174	MIR589
80028	FBXL18
60	ACTB
6624	FSCN1
54476	RNF216
100874342	RNF216-IT1
102466203	MIR6874
401303	ZNF815P
654231	OCM
51622	CCZ1
222967	RSPH10B
84132	USP42
9265	CYTH3
122526779	SAGSIN1
221955	DAGLB
392862	GRID2IP
55146	ZDHHC4
79034	INTS15
54753	ZNF853
100131017	ZNF316
124901583	LOC124901583
441194	PMS2CL
728194	RSPH10B2
221960	CCZ1B
100500886	MIR3683
100131257	LOC100131257
124901584	LOC124901584
56913	C1GALT1
101927354	LINC03016
340267	COL28A1
54468	MIOS
100505921	GLCCI1-DT
113263	GLCCI1
3382	ICA1
100505938	ICA1-AS1
30010	NXPH1
105375148	LOC105375148
105375146	LOC105375146
79150	MGC4859
4697	NDUFA4
9678	PHF14
221981	THSD7A
54664	TMEM106B
221806	VWDE
102725191	LOC102725191
85477	SCIN
10124	ARL4A
107986770	LOC107986770
2115	ETV1
1607	DGKB
392636	AGMO
4223	MEOX2
101927524	LINC02587
105375167	LOC105375167
100506025	CRPPA-AS1
729920	CRPPA
25928	SOSTDC1
100506049	LRRC72
105375169	LOC105375169
57037	ANKMY2
27075	TSPAN13
10551	AGR2
107986772	LOC107986772
105375170	LOC105375170
101927609	LOC101927609
102659288	LINC02888
105375172	LOC105375172
101927630	LINC02889
23161	SNX13
221823	PRPS1L1
9734	HDAC9
100302140	MIR1302-6
256130	TMEM196
101927668	LOC101927668
105375181	LOC105375181
100506098	GIRGL
3696	ITGB8
124900239	LOC124900239
340273	ABCB5
221833	SP8
222901	RPL23P8
104355138	LINC01162
6671	SP4
8701	DNAH11
55536	CDCA7L
9771	RAPGEF5
256227	STEAP1B
100506178	STEAP1B-AS1
401312	LOC401312
3569	IL6
541472	IL6-AS1
54543	TOMM7
692210	SNORD93
84668	HYCC1
100775104	KLHL7-DT
11097	NUP42
10457	GPNMB
115416	MALSU1
10643	IGF2BP3
256355	RPS2P32
29896	TRA2A
1197	CLK2P1
90693	CCDC126
340277	FAM221A
56164	STK31
107986777	LOC107986777
4852	NPY
51678	PALS2
1687	GSDME
26031	OSBPL3
54205	CYCS
136895	SPMIP4
64111	NPVF
124901858	LOC124901858
124901604	LOC124901604
646588	LINC03007
100506236	LOC100506236
406940	MIR148A
105375198	LOC105375198
9603	NFE2L3
11335	CBX3
29887	SNX10
105375304	SNX10-AS1
441204	LINC02981
9808	KIAA0087
100506289	LINC03095
101928077	LOC101928077
285941	LINC02860
8935	SKAP2
3198	HOXA1
3200	HOXA3
285943	HOXA-AS2
3201	HOXA4
3202	HOXA5
3203	HOXA6
100874323	HOXA10-AS
3205	HOXA9
221883	HOXA11-AS
100316868	HOTTIP
2128	EVX1
101410536	EVX1-AS
105375207	LOC105375207
790953	TSL
11112	HIBADH
8887	TAX1BP1
221895	JAZF1
100128081	JAZF1-AS1
9586	CREB5
9865	TRIL
100506497	CPVL-AS2
54504	CPVL
128966558	LOC128966558
1124	CHN2
102724484	CHN2-AS1
107986700	PRR15-DT
222171	PRR15
442524	DPY19L2P3
644150	WIPF3
124901827	LOC124901827
55033	FKBP14
84725	PLEKHA8
105375216	LOC105375216
222166	MTURN
105375217	LOC105375217
223082	ZNRF2
100500883	MIR550B1
100506516	LINC01176
10392	NOD1
79017	GGCT
401320	GARS1-DT
2617	GARS1
1395	CRHR2
11185	INMT
105375219	LOC105375219
100526825	INMT-MINDY4
84182	MINDY4
358	AQP1
2692	GHRHR
105375222	LOC105375222
117	ADCYAP1R1
107986782	LOC107986782
63974	NEUROD6
105375224	LOC105375224
223075	ITPRID1
10842	PPP1R17
5137	PDE1C
100130673	LOC100130673
23658	LSM5
23080	AVL9
441208	ZNRF2P1
100129460	DPY19L1P1
102724668	DPY19L1P2
25948	KBTBD2
441212	RP9P
11328	FKBP9
51251	NT5C3A
6100	RP9
27241	BBS9
124901611	LOC124901611
55025	FLJ20712
124901612	LOC124901612
168667	BMPER
387129	NPSR1
404744	NPSR1-AS1
23333	DPY19L1
554236	DPY19L2P1
57057	TBX20
401324	LOC401324
101928421	LOC101928421
64224	HERPUD2
100506725	LINC03013
101928545	SEPTIN7-DT
989	SEPTIN7
105375233	LOC105375233
107986734	LOC107986734
124901617	LOC124901617
101928618	LOC101928618
80820	EEPD1
23366	MATCAP2
54443	ANLN
313	AOAH
100874264	AOAH-IT1
9844	ELMO1
100302113	MIR1200
100861514	ELMO1-AS1
353345	GPR141
51314	NME8
6424	SFRP4
54749	EPDR1
83930	STARD3NL
445347	TARP
100506776	TRG-AS1
273	AMPH
340286	FAM183BP
11281	POU6F2
109616963	SNORA20B
105375240	YAE1-DT
57002	YAE1
349114	LINC00265
101928688	LOC101928688
112267983	CDK13-DT
8621	CDK13
79783	SUGCT
101928716	SUGCT-AS1
101928744	LINC01450
101928773	LINC01449
3624	INHBA
2737	GLI3
101928795	LINC01448
79020	C7orf25
64983	MRPL32
105375253	LOC105375253
107986790	LOC107986790
23072	HECW1
100127950	HECW1-IT1
100500829	MIR3943
124901619	LOC124901619
100506895	LUARIS
9263	STK17A
55744	COA1
644	BLVRA
64951	MRPS24
55665	URGCP
51619	UBE2D4
84820	POLR2J4
285955	SPDYE1
401331	RASA4CP
102466985	MIR6837
28988	DBNL
5224	PGAM2
102465504	MIR6838
27434	POLM
165	AEBP1
100616346	MIR4649
5425	POLD2
58498	MYL7
2645	GCK
816	CAMK2B
23386	NUDCD3
29881	NPC1L1
54606	DDX56
222068	TMED4
4967	OGDH
83637	ZMIZ2
5478	PPIA
94239	H2AZ2
105375261	H2AZ2-DT
100616393	MIR4657
5814	PURB
64005	MYO1G
285958	SNHG15
83605	CCM2
23148	NACAD
9238	TBRG4
677796	SNORA5C
10268	RAMP3
107	ADCY1
641977	SEPTIN7P2
101929008	GTF2IP13
114515518	CCDC201
3484	IGFBP1
3486	IGFBP3
102723446	LOC102723446
105375266	LOC105375266
730338	LOC730338
124901626	LOC124901626
105375267	LOC105375267
105375268	LOC105375268
124901628	LOC124901628
64759	TNS3
101929086	LINC01447
401335	LINC02902
84847	LINC00525
80099	PKD1L1-AS1
168507	PKD1L1
3364	HUS1
256979	SUN3
136288	C7orf57
7378	UPP1
154664	ABCA13
105375272	LOC105375272
105375273	LINC02838
168448	CDC14C
124901804	LOC124901804
375567	VWC2
11055	ZPBP
100130988	SPMIP7
10320	IKZF1
124901631	LOC124901631
1644	DDC
100129427	DDC-AS1
2887	GRB10
124901632	LOC124901632
124900241	LOC124900241
23242	COBL
105375278	LOC105375278
124900240	LOC124900240
285877	POM121L12
105375283	GS1-278J22.2
401337	LINC01446
107986739	LINC02854
102723605	LINC01445
222008	VSTM2A
124901635	LOC124901635
23480	SEC61G
1956	EGFR
100507500	EGFR-AS1
102725541	ELDR
55915	LANCL2
81552	VOPP1
